Bhaiya Ji Food Court,+91 8050217514,58086,"Next To Ulsoor Metro Station, Vivekananda Road, Ulsoor, Bangalore",3.2,Bangalore,India,12.9758416667,77.6232388889,7,NA,Rs. 150,NA,NA,NA,1,1,Yes,No,Yes,No,No,No,No,"North Indian, Street Food"
Hotel Karavali,080 41136824,52346,"11/2, 2nd Cross, SC Road, Gandhinagar, Majestic Area, Bangalore",3.2,Bangalore,India,12.9776083333,77.5750416667,5,NA,Rs. 400,NA,NA,NA,1,2,No,No,Yes,Yes,No,Yes,No,"Andhra, North Indian"
The Best Cafeteria,+91 9035868634,59185,"47, 7th Main, 2nd Stage, BTM, Bangalore",3.1,Bangalore,India,12.9091250000,77.6063166667,8,NA,Rs. 500,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,Cafe
Bhajarangi Hotel,Not Available,57940,"6, Pipeline Road, Opposite ICICI ATM, 20th D Cross, Ejipura, Kormangala, Bangalore",3.0,Bangalore,India,12.9429194444,77.6283555556,7,NA,Rs. 100,NA,NA,NA,2,3,No,No,Yes,Yes,No,No,No,North Indian
Indo-Nepal Flavor,+91 9741419467,61130,"5, 5th Main, 8th Cross, Malleshpalya, New Thippasandra Road, Thippasandra, Bangalore",-,Bangalore,India,12.9769330000,77.6767090000,0,NA,Rs. 250,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese, Fast Food"
Favorite Restaurant,+91 9620137110,54858,"Murugeshpalya, Old Airport Road, Bangalore",3.1,Bangalore,India,12.9589260000,77.6554280000,6,NA,Rs. 300,NA,NA,NA,3,4,No,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Sai Ram Dosa Camp,+91 9945956351,60554,"23, 1st Main, Nehru Nagar, Kumarapark, Opposite Triangle Park, Seshadripuram, Bangalore",-,Bangalore,India,12.9891388889,77.5776361111,0,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,South Indian
Paramount Restaurant,+91 9900161616,57346,"Destination Food Court, Prestige Shantiniketan, Whitefield, Bangalore",2.8,Bangalore,India,12.9596277778,77.7478166667,5,NA,Rs. 450,NA,NA,NA,2,3,Yes,No,Yes,Yes,No,Yes,No,"North Indian, Seafood"
Asha's Ambur Biryani,+91 9663079398,57353,"7/1, Near Kalyani Motors, Billakahalli, Bannerghatta Road, Bangalore",-,Bangalore,India,12.9042138889,77.6015472222,0,NA,Rs. 250,NA,NA,NA,1,1,No,No,Yes,Yes,No,No,No,Biryani
Karavali Lunch Home,+91 9900690959,59402,"1779, 14th Main, Kumaraswamy Layout, Bangalore",3.1,Bangalore,India,12.9038861111,77.5613472222,6,NA,Rs. 350,NA,NA,NA,0,3,Yes,No,Yes,Yes,No,No,No,"South Indian, Seafood"
Orchard Fresh,+91 8904442251,56272,"2nd Floor, Food Court, Phoenix Market City, Mahadevpura Post, Whitefield, Bangalore",3.2,Bangalore,India,12.9955410000,77.6958530000,4,NA,Rs. 350,NA,NA,NA,1,2,No,No,Yes,No,No,Yes,No,"Ice Cream, Desserts"
Empire Juice Shop,+91 9945934303,57241,"Food Court, Garuda Swagath Mall, Tilak Nagar Road, Jayanagar, BangaloreIndia",2.8,Bangalore,India,12.9286861111,77.5914083333,8,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Juices, Desserts"
Mini KFC,+91 9972835759,60144,"Near Ramana School, Akshaya Nagar, T C Palya Main Road, Rammurthy Nagar, Bangalore",-,Bangalore,India,13.0207777778,77.6817388889,0,NA,Rs. 250,NA,NA,NA,1,1,No,No,No,Yes,No,No,No,Fast Food
Maltiz Restaurant,080 64050777,60390,"3/13, 3rd Main Road, Opposite Ayappa Temple, Venkateswara Layout, Thavarekkere, BTM, Bangalore",2.8,Bangalore,India,12.9327638889,77.6095416667,5,NA,Rs. 350,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Nightpanda.in,+91 9066783013,60955,"Cafe Food India, Whitefield, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 500,NA,NA,NA,0,1,Yes,No,No,Yes,No,No,No,"Thai, Chinese, Continental"
SLN Lunch Home,080 22230324,60601,"45/2, Sunkalpet Main Road, City Market, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 100,NA,NA,NA,1,2,No,No,Yes,No,No,No,No,South Indian
Orange,+91 9964844999,60557,"3, HMT Main Road, Opposite Mathikere Bus Stop, Yeshwantpur, Bangalore",2.9,Bangalore,India,13.0345472222,77.5574944444,4,NA,Rs. 700,NA,NA,NA,1,3,Yes,No,Yes,Yes,No,Yes,No,"North Indian, Chinese, Andhra"
Shariff Darbar,+91 9880859240,54678,"41, 4th Cross, Papanna Block, 5th Main Road, Ganganagar, RT Nagar, Bangalore",2.9,Bangalore,India,13.0245320000,77.5887760000,5,NA,Rs. 300,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Hungry Birds,+91 8088655461,59199,"93, 7th Cross, 2nd Stage, BTM, Bangalore",3.0,Bangalore,India,12.9121611111,77.6106722222,5,NA,Rs. 300,NA,NA,NA,1,4,No,No,Yes,Yes,No,No,No,Fast Food
Banashankari Restaurant,+91 8147023499,55922,"60, Nanjappa Layout, Vidyaranyapura, New BEL Road, Bangalore",3.1,Bangalore,India,13.0669416667,77.5600666667,7,NA,Rs. 400,NA,NA,NA,0,3,Yes,No,Yes,Yes,No,No,No,North Indian
Nanna Munna Paratha House,+91 8088120161,59944,"7th Main, NS Palya, 2nd Stage, BTM, Bangalore",3.3,Bangalore,India,12.9080722222,77.6062861111,4,NA,Rs. 300,NA,NA,NA,1,3,Yes,No,Yes,Yes,No,No,No,North Indian
Pavana Veg Restaurant,080 22286681,54342,"88, Near City Railway Station Entrance, Majestic, Bangalore",-,Bangalore,India,12.9774730000,77.5748800000,0,NA,Rs. 300,NA,NA,NA,2,3,No,No,Yes,No,No,Yes,No,"North Indian, South Indian, Chinese"
Ishwaryam,+91 9843354310,58516,"Varthur Kodi Circle, Whitefield Road, Whitefield, Bangalore",-,Bangalore,India,12.9573750000,77.7457194444,0,NA,Rs. 250,NA,NA,NA,2,3,No,No,Yes,Yes,No,No,No,"South Indian, Fast Food"
Siddu's Chats Centre,+91 9241130964,60206,"1st Main Road, 4th Phase, Yelahanka, Bangalore",3.2,Bangalore,India,13.1029916667,77.5766611111,7,NA,Rs. 100,NA,NA,NA,1,2,No,No,No,Yes,No,No,No,Street Food
Mazedaar,+91 9591137876,56926,"691, Service Road, Next To Masjid-e-Yousuff, Hennur Signal Service Road, HBR Layout, Bangalore",3.0,Bangalore,India,13.0289777778,77.6325305556,5,NA,Rs. 300,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Siris Corner Ice Cream,+91 9611760046,59487,"Anjanaya Complex, Old Airport Road, Bangalore",3.1,Bangalore,India,12.9604166667,77.6448222222,6,NA,Rs. 200,NA,NA,NA,2,3,Yes,No,Yes,No,No,No,No,Desserts
Shakthi Bar and Restaurant,080 23330958,55429,"122/34, 5th Main, Ganganagar, RT Nagar, Bangalore",2.9,Bangalore,India,13.0248530000,77.5872620000,4,NA,Rs. 600,NA,NA,NA,0,1,Yes,No,Yes,Yes,Yes,Yes,No,"North Indian, South Indian, Chinese"
Kolkata Famous Kati Rolls,+91 9743331192,57530,"Big Bazar, Outer Ring Road, Hebbal, Bangalore",3.2,Bangalore,India,13.0475083333,77.5743333333,4,NA,Rs. 150,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,Fast Food
Basveshwara Khaanavali,+91 9900290644,56381,"349, P.Krishna Reddy Building, Ayyappa Temple Road, Konappana Agrahara, Electronic City, Bangalore",-,Bangalore,India,12.8368138889,77.6646638889,0,NA,Rs. 150,NA,NA,NA,2,2,Yes,No,Yes,No,No,No,No,South Indian
Bake Land,Not Available,55854,"10th B Cross, Vinayaka Nagar, Wilson Garden, Bangalore",3.1,Bangalore,India,12.9494030000,77.5963010000,5,NA,Rs. 150,NA,NA,NA,0,3,No,No,Yes,Yes,No,No,No,Bakery
Hotel Al Madina,+91 9739911528,56216,"Opposite KNS College, Thiruminahalli, Jakkur, Bangalore",3.0,Bangalore,India,13.0896361111,77.6355888889,4,NA,Rs. 600,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,Yes,No,"North Indian, Chinese, Seafood, Arabian"
Bells & Candles,+91 9535200720,57821,"739/3-4, 4th Phase main road, Yelahanka New Town, Bangalore",3.3,Bangalore,India,13.0903416667,77.5556805556,6,NA,Rs. 150,NA,NA,NA,0,3,Yes,No,No,No,No,No,No,"Bakery, Desserts"
The Real Taste Of Thalassery,+91 8549848218,59585,"9, 2nd Main Road, Kacharakanahalli, Opposite Hennur Bus Stop, Hennur, Bangalore",3.0,Bangalore,India,13.0264777778,77.6313333333,4,NA,Rs. 300,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,"South Indian, North Indian"
Night Food Express,+91 9740223377,18022268,"23, 5th Lane, JC Industrial Area, Kanakapura Road, Bangalore",-,Bangalore,India,NA,NA,0,NA,Rs. 500,NA,NA,NA,0,1,Yes,No,No,Yes,No,No,No,"North Indian, Chinese"
Scanda's Darshini,+91 8495880310,59002,"1, 15/7, Kumaran's School Road, Mallasandra, Kanakapura Road, Bangalore",3.1,Bangalore,India,NA,NA,5,NA,Rs. 100,NA,NA,NA,0,2,Yes,No,Yes,No,No,No,No,South Indian
Punjabi Zaika,+91 8197927261,59875,"172, NR Reddy Complex, 6th Cross, Kaggadasapura, Bangalore",2.8,Bangalore,India,12.9817583333,77.6752777778,5,NA,Rs. 400,NA,NA,NA,2,2,Yes,No,Yes,Yes,No,No,No,North Indian
Hotel Ashok Samrat,080 22924040,55434,"1/1, Sri Ayyappa Complex, Dinnur Main Road, Opposite Pushpanjali Theatre, RT Nagar, Bangalore",3.0,Bangalore,India,13.0199944444,77.6019666667,4,NA,Rs. 150,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"South Indian, Chinese"
Covai Cafe,+91 8147820361,58511,"127, Behind ITPL Back Gate 3, Arun Compound, Pattandur Agrahara, Whitefield, Bangalore",3.0,Bangalore,India,12.9842750000,77.7336888889,4,NA,Rs. 200,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,South Indian
Chicken Corner,080 41139072,53400,"10, 2nd Cross, 5th Main, Gandhinagar, Majestic, Bangalore",-,Bangalore,India,12.9769780000,77.5773050000,0,NA,Rs. 300,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,Yes,No,"Fast Food, Chinese, North Indian"
Anu Momos Chinese Kitchen,+91 7795851534,58709,"8, Park Road, Chowrappa Layout, St. Thomas Town, Kammanahalli, Bangalore",3.1,Bangalore,India,13.0164416667,77.6421500000,4,NA,Rs. 400,NA,NA,NA,2,3,Yes,No,Yes,Yes,No,No,No,"Chinese, Thai"
Mehfil Restaurant,+91 9844104325,54294,"20, 27th Cross, 9th Main Road, 2nd Stage, Banashankari, Bangalore",2.8,Bangalore,India,12.9215888889,77.5708083333,5,NA,Rs. 250,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Krishna Mess,+91 9686471570,60249,"71, Kammanahalli, Bangalore",-,Bangalore,India,13.0198750000,77.6370694444,0,NA,Rs. 400,NA,NA,NA,2,2,Yes,No,Yes,Yes,No,No,No,"South Indian, North Indian"
Sri Sai Sagar,Not Available,55030,"Food Court, RMZ Infinity Bay, 3, Old Madras Road, Bangalore",2.7,Bangalore,India,12.9940710000,77.6611900000,6,NA,Rs. 200,NA,NA,NA,3,3,No,No,Yes,No,No,Yes,No,South Indian
Cool Palace,+91 9900193673,60401,"332, 12th Main, 6th Block, Dr Rajkumar Road, Rajajinagar, Bangalore",-,Bangalore,India,12.9796333333,77.5530861111,0,NA,Rs. 150,NA,NA,NA,2,2,No,No,Yes,No,No,No,No,"Ice Cream, Beverages"
VT Sindhur Veg,080 22129882,52352,"7, VT Paradise Hotel, 10th Main, Near Corporation Circle, Majestic, Bangalore",-,Bangalore,India,12.9678630000,77.5874410000,0,NA,Rs. 600,NA,NA,NA,2,2,No,No,Yes,No,No,Yes,No,"North Indian, Chinese"
My Tea House,080 26662231,60919,"Near Dayanand Sagar College, Opposite Geological Survey of India, Kumaraswamy Layout, Bangalore",-,Bangalore,India,12.9104583333,77.5668333333,0,NA,Rs. 600,NA,NA,NA,1,1,No,No,Yes,Yes,No,Yes,Yes,"Italian, Fast Food, Cafe, European"
SunShine,080 27834064,53685,"67/2, Nandhi Shwetha Complex, Hennagara Gate, Hosur Road, Near Electronic City, Bangalore",2.9,Bangalore,India,12.8058888889,77.6994388889,5,NA,Rs. 450,NA,NA,NA,1,2,No,No,Yes,Yes,No,Yes,Yes,"North Indian, Chinese"
Sri Ganesha Fruit Juice Centre,+91 9845297734,53937,"15, Ground Floor, 1st Main, Near Shanti Sagar, Domlur, Bangalore",2.9,Bangalore,India,12.9602660000,77.6385370000,6,NA,Rs. 100,NA,NA,NA,0,1,No,No,No,No,No,No,No,"Juices, Desserts"
Soundara Military Hotel,+91 9980811046,55850,"Opposite Navrang Theatre, Rajajinagar, Bangalore",3.0,Bangalore,India,12.9983540000,77.5538270000,5,NA,Rs. 200,NA,NA,NA,0,3,No,No,Yes,Yes,No,No,No,South Indian
Punjabi Planet,+91 8861587784,58625,"12, Behind Bagmane Tech Park, Byrasandra, CV Raman Nagar, Bangalore",-,Bangalore,India,12.9832333333,77.6407555556,0,NA,Rs. 350,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Ruchi Curry Point,+91 7676404455,56936,"113, Dasarhalli Main Road, Opposite Union Bank, Bhuveneshwari Nagar, Hebbal, Bangalore",-,Bangalore,India,13.0553527778,77.6003194444,0,NA,Rs. 300,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,"Biryani, North Indian, Andhra"
1966 Vada Pav,+91 9008067565,61633,"191, 10th Cross, Wilson Garden, Bangalore",-,Bangalore,India,12.9466333333,77.5959694444,0,NA,Rs. 200,NA,NA,NA,0,1,No,No,Yes,Yes,No,No,No,Fast Food
Madurai Idly & Dosa Camp,+91 9480351549,60190,"113, 4th Cross, OMBR Layout, Banaswadi, Bangalore",3.1,Bangalore,India,13.0105500000,77.6481388889,5,NA,Rs. 200,NA,NA,NA,1,3,No,No,Yes,No,No,No,No,South Indian
Vinay Bhel Corner,+91 9743435083,57983,"Opposite Avalahalli BDA Layout Bus Stop, 50 Feet Road, Muneshwaram, Banashankari, Bangalore",3.2,Bangalore,India,12.9415972222,77.5601583333,5,NA,Rs. 100,NA,NA,NA,1,2,No,No,No,No,No,No,No,Street Food
China Bowl,+91 9980279776,56048,"6/7, Near Ganesha Temple, 3rd Main, Vigneshwara Layout, Hoysalanagar, Rammurthy Nagar, Bangalore",-,Bangalore,India,13.0194333333,77.6675027778,0,NA,Rs. 400,NA,NA,NA,1,3,Yes,No,Yes,Yes,No,No,No,"Chinese, Tibetan, Asian"
That's My Cake,080 49653524,61564,"101, ITI Layout, 6th Main Road, Chinnappa Garden, Benson Town, Bangalore 560046",-,Bangalore,India,NA,NA,0,NA,"Rs. 1,500",NA,NA,NA,0,1,Yes,No,No,Yes,No,No,No,"Bakery, Desserts"
Food Fusion,+91 9620779390,59093,"40/2B, Yamalur Main Road, Near Balaji Residency, Marathahalli, Bangalore",3.0,Bangalore,India,12.9543916667,77.6938250000,4,NA,Rs. 250,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,North Indian
Punjabi Corner,+91 9886821051,58605,"13/11, 1A, BVN Building, Arekere Main Road, Bannerghatta Road, Bangalore",-,Bangalore,India,12.8900250000,77.5999666667,0,NA,Rs. 200,NA,NA,NA,1,1,Yes,No,Yes,No,No,No,No,North Indian
Durga Bikaner Sweets,+91 9916574352,55298,"38, 4th F Cross, 8th Main Road, Near ICICI Bank Signal, 3rd Block, Jayanagar, Bangalore",3.2,Bangalore,India,12.9328310000,77.5835240000,4,NA,Rs. 100,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,Street Food
Hotel Jade Emperor,+91 9590688103,56710,"748/742, Hebbagodi Bus Stop, Bommasandra Industrial Area, Electronic City, Bangalore",2.9,Bangalore,India,12.8249833333,77.6836166667,5,NA,Rs. 350,NA,NA,NA,2,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Oreo Land Juice Centre,+91 8951666275,59503,"ACES Layout, Kundalahalli, Brookefield, Bangalore",3.0,Bangalore,India,12.9648833333,77.7172916667,6,NA,Rs. 150,NA,NA,NA,1,1,Yes,No,No,Yes,No,No,No,"Beverages, Fast Food"
Strawberry Moon,080 66597999,51631,"Hotel 37th Crescent, 37, Crescent Road, High Grounds, Race Course Road, Bangalore",3.2,Bangalore,India,12.9852590000,77.5793690000,10,NA,"Rs. 1,500",NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,Yes,Finger Food
Shree Annapoorneshwari Mess,+91 9880689230,56716,"20, 2nd Main Road, 7th Cross, Behind Airtel Office, Phase 1, Off Double Road, Indiranagar, Bangalore",3.0,Bangalore,India,12.9820000000,77.6393888889,4,NA,Rs. 200,NA,NA,NA,2,2,No,No,Yes,Yes,No,No,No,North Indian
Sugar 'N' Spice Snacks Cafe,+91 9008833468,57701,"22, Nehru Circle, Nehrunagar, Sheshadripuram, Bangalore",2.9,Bangalore,India,12.9888333333,77.5776666667,6,NA,Rs. 200,NA,NA,NA,2,3,Yes,No,Yes,No,No,No,No,"Fast Food, Street Food"
MBR Dum Biryani County,+91 8861495959,60341,"Shop 2, 56/B, 3rd Phase, Near Narayana Hridhayalaya, Bommasandra, Electronic City, Bangalore",-,Bangalore,India,12.8090833333,77.6965333333,0,NA,Rs. 150,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,"Biryani, North Indian"
Chennai Cafe,+91 9740287495,59169,"777/E, Opposite Horizon Public School, 100 Feet Road, Indiranagar, Bangalore",2.9,Bangalore,India,12.9630722222,77.6434472222,5,NA,Rs. 400,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,Cafe
Rooftop Grill Bar,NA,52173,"15, Amruta Engg. College Road, Off Sarjapur Road, Kasavanahalli, Bangalore",2.9,Bangalore,India,12.9043500000,77.6751850000,12,NA,Rs. 800,NA,NA,NA,0,0,Yes,No,Yes,Yes,Yes,Yes,No,"Continental, Asian, European"
HSR SLV Refreshment,+91 9141466397,60054,"234, 16th Main, 22nd Cross, 3rd Sector, Next HSR Club, HSR, Bangalore",3.0,Bangalore,India,12.9091916667,77.6423333333,7,NA,Rs. 200,NA,NA,NA,0,0,No,No,Yes,No,No,No,No,"Juices, Fast Food"
Bangarpet Chats,+91 9035519722,57461,"39/3, Next To Shobha Market, Hennur Cross, Hennur, Bangalore",2.8,Bangalore,India,13.0288444444,77.6322694444,5,NA,Rs. 100,NA,NA,NA,1,3,No,No,Yes,No,No,No,No,Street Food
Chicken Park,080 66035856,60339,"59, 2nd Cross, Papareddy Palya, Ring Road, 2nd Stage, Nagarbhavi, Bangalore",3.2,Bangalore,India,12.9697805556,77.5064388889,6,NA,Rs. 400,NA,NA,NA,1,2,No,No,Yes,Yes,No,No,No,"Chinese, North Indian"
Chowk Tea Stall,080 42197999,55022,"336, 1st B Main, 7th Block, Koramangala, Bangalore",3.1,Bangalore,India,12.9363750000,77.6146180000,6,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,Yes,No,No,No,"Street Food, Fast Food"
New Roll Centre,+91 8792136379,58961,"3081, 6th Main, Double Road, Indiranagar, Bangalore",3.0,Bangalore,India,12.9725333333,77.6344527778,4,NA,Rs. 100,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,Fast Food
Shri Krishna Sagar,+91 9035694717,54880,"1529, 14th Main Road, Kumaraswamy Layout, Bangalore",2.9,Bangalore,India,12.9021900000,77.5611480000,6,NA,Rs. 250,NA,NA,NA,0,2,Yes,No,Yes,No,No,No,No,"North Indian, Chinese, Street Food"
Sri Kenchamba Restaurant,080 32485390,51128,"Subedar Chatram Road, Beside Kapali Theatre, Gandhinagar, Majestic, Bangalore",-,Bangalore,India,12.9779620000,77.5749780000,0,NA,Rs. 250,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,South Indian
Gazebo,NA,52203,"The Rialto Hotel, 20-21, Seshadri Road, Seshadripuram, Bangalore",3.0,Bangalore,India,12.9802220000,77.5766900000,6,NA,Rs. 800,NA,NA,NA,0,0,No,No,Yes,Yes,Yes,Yes,No,"Continental, South Indian, North Indian, Chinese"
Fresh Juice Junction,+91 8123202534,59482,"8/8, Ring Road, Near Domlur Flyover Junction, Domlur, Bangalore",3.2,Bangalore,India,12.9580027778,77.6414027778,5,NA,Rs. 100,NA,NA,NA,1,2,No,No,No,Yes,No,No,No,"Beverages, Fast Food"
Mayu Restaurant,080 28390886,55935,"11/7, SM Road, Jalahalli Cross, Bangalore",3.0,Bangalore,India,13.0402277778,77.5184111111,4,NA,Rs. 350,NA,NA,NA,0,3,Yes,No,Yes,Yes,No,Yes,No,"North Indian, Chinese"
H3O,Not Available,54490,"21, 2nd Floor, ITI Nagar Layout, Chikkamarenahalli, New BEL Road, Bangalore",2.9,Bangalore,India,13.0330900000,77.5693950000,5,NA,"Rs. 1,000",NA,NA,NA,2,2,No,No,Yes,Yes,Yes,No,No,"North Indian, Chinese"
Meghana Mess,+91 9008842375,53815,"82, Opposite Manyatha Tech Park, Outer Ring Road, Nagawara, Bangalore",2.9,Bangalore,India,13.0411830000,77.6206900000,9,NA,Rs. 200,NA,NA,NA,2,3,No,No,Yes,Yes,No,No,No,"North Indian, Chinese, South Indian"
Delight Fast Food,080 23603872,61026,"Nirmala Complex, Near Mathikere Bus Stop, New BEL Road, Bangalore",-,Bangalore,India,13.0342944444,77.5576694444,0,NA,Rs. 300,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"Kerala, South Indian"
Sreshta Sweets,+91 9611836789,57595,"2/2027, 4th Cross, Sector B Main Road, Yelahanka Newtown, Opposite Mom & Me, Near State Bank of India, Yelahanka, Bangalore",-,Bangalore,India,13.0987444444,77.5856388889,0,NA,Rs. 200,NA,NA,NA,2,2,Yes,No,No,No,No,No,No,Desserts
Bells & Candles,080 27611151,60230,"Shop 6, 590, Below Indian Bank, 24th Cross Road, Banashankari Stage 2, Bangalore",3.1,Bangalore,India,12.9241416667,77.5670555556,5,NA,Rs. 150,NA,NA,NA,2,2,Yes,No,No,No,No,No,No,"Bakery, Desserts"
Suprabatha Coffee Kendra,Not Available,59829,"Opposite Hotel Janatha, Diagonal Road, Sajjan Rao Circle, VV Puram, Basavangudi, Bangalore",3.1,Bangalore,India,12.9534611111,77.5777055556,4,NA,Rs. 150,NA,NA,NA,3,3,No,No,No,No,No,No,No,"South Indian, Beverages"
The French Corner,Not Available,60854,"AECS. Layout, Opposite Maa Clinic, Ashwathnagar, Sanjay Nagar, Bangalore",2.9,Bangalore,India,13.0280972222,77.5791944444,4,NA,Rs. 250,NA,NA,NA,2,2,No,No,Yes,Yes,No,Yes,No,"Desserts, Bakery, Cafe"
Hotel Janatha,+91 9342148761,61625,"87, Siddiah Road, Wilson Garden, Bangalore",-,Bangalore,India,12.9487083333,77.5981833333,0,NA,Rs. 250,NA,NA,NA,0,1,No,No,Yes,No,No,No,No,South Indian
Kolkata Rolls,+91 8888478209,58692,"522, Opoosite Total Mall, Sarjapur Road, Bangalore",3.0,Bangalore,India,12.9181694444,77.6709666667,5,NA,Rs. 120,NA,NA,NA,2,3,Yes,No,Yes,Yes,No,No,No,Street Food
Hotel Shri Raghavendra,Not Available,54340,"Majestic Bus Stop, Majestic, Bangalore",3.0,Bangalore,India,12.9781361111,77.5723500000,4,NA,Rs. 150,NA,NA,NA,2,2,No,No,Yes,No,No,No,No,"South Indian, North Indian"
Happy Tummy,+91 9019339722,59910,"43 Service Road, Behind Honda Showroom, Near Domlur Post Office, Domlur, Bangalore",-,Bangalore,India,12.9611000000,77.6355527778,0,NA,Rs. 200,NA,NA,NA,0,1,Yes,No,Yes,Yes,No,No,No,Fast Food
Hyderabad Biryani,+91 9964366869,61231,"385, 8th Main, Viveknagar, Koramangala, Bangalore",-,Bangalore,India,NA,NA,0,NA,NA,NA,NA,NA,0,0,Yes,No,No,Yes,No,No,No,"Biryani, Mughlai"
Tandy's Fried Chicken,080 32325558,58201,"Beereshwara Shopping Complex, Raghavendra Circle, Horamavu Road, Rammurthy Nagar, Bangalore",-,Bangalore,India,13.0195111111,77.6681583333,0,NA,Rs. 400,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,Yes,No,Fast Food
Swadishta,+91 9980154321,59245,"314, 25th Cross, 2nd Stage, Banashankari, Bangalore",3.1,Bangalore,India,12.9225694444,77.5699388889,6,NA,Rs. 200,NA,NA,NA,1,1,No,No,Yes,No,No,No,No,"Street Food, Fast Food"
The Apple,+91 9945510760,18011669,"2, Munekola, Opposite Shyamala Dental College, Marathahalli, Bangalore",-,Bangalore,India,12.9496666667,77.7016138889,0,NA,Rs. 300,NA,NA,NA,1,1,No,No,Yes,Yes,No,No,No,"Beverages, Juices, Fast Food"
Bread Cafe,+91 8884855499,57594,"1, Adj. NCC Meadows, Doddaballapur Road, Yelahanka, Bangalore",2.9,Bangalore,India,13.1176944444,77.5778361111,6,NA,Rs. 250,NA,NA,NA,1,1,Yes,No,Yes,No,No,No,No,Fast Food
Paratha House,+91 8453924944,58102,"67, Doraisanipalya, Near Honeywell, Bilekahalli, Bannerghatta Road, Bangalore",3.0,Bangalore,India,12.8911361111,77.5946500000,9,NA,Rs. 300,NA,NA,NA,0,0,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Foodie Junction,+91 9060110147,57539,"Venkatadri Estate, Near ICICI Manipal Bharti City Main Road, Cokannahalli, Jakkur, Bangalore",3.1,Bangalore,India,13.0838777778,77.6360027778,4,NA,Rs. 200,NA,NA,NA,1,3,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
MAK Hotel,+91 8045194519,59211,"224, Anjanaya Complex, HBCS Layout, Second Stage, Domlur, Bangalore",2.8,Bangalore,India,12.9550805556,77.6435000000,5,NA,Rs. 750,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Ryan's Kitchen,+91 9741341773,60655,"326, 9th Main Road, HRBR Layout, 1st Block, Kalyan Nagar, Bangalore",-,Bangalore,India,13.0196860000,77.6473660000,0,NA,Rs. 500,NA,NA,NA,1,1,Yes,No,Yes,Yes,No,No,No,"Chinese, Continental, North Indian, South Indian"
The Master Chef,+91 7829727586,58751,"151, KHB Colony, Opposite Cradle Hospital, 5th Block, Koramangala, Bangalore",3.0,Bangalore,India,12.9367750000,77.6203222222,6,NA,Rs. 500,NA,NA,NA,0,2,Yes,No,Yes,Yes,No,No,No,Hyderabadi
Hotel Masthi Kabab,+91 9036478861,54970,"56, Devarabisanahalli, Near Intel Computers, Outer Ring Road, Bellandur, Bangalore",3.0,Bangalore,India,12.9304030000,77.6842280000,5,NA,Rs. 300,NA,NA,NA,1,2,Yes,No,Yes,Yes,No,No,No,"North Indian, Chinese"
Akshaya Sambrama Veg Restaurant,+91 9448717407,52813,"16, Millers Road, Vasanth Nagar, Bangalore",3.0,Bangalore,India,12.9905870000,77.5934150000,4,NA,Rs. 150,NA,NA,NA,0,2,No,No,Yes,No,No,No,No,South Indian
Ozaa,+91 9591077995,60621,"Oakwood Premier Prestige, UB City, Vittal Mallya Road, Lavelle Road, Bangalore",3.2,Bangalore,India,12.9715555556,77.5958333333,6,NA,"Rs. 1,700",NA,NA,NA,0,1,No,No,Yes,Yes,Yes,No,No,"Mediterranean, American, Asian"
